1,Normal,1552642520039,-0.09098,-0.24421,10.45787
1,Normal,1552642520438,-0.13408,-0.05746,9.55287
1,Normal,1552642520837,-0.49321,-0.07183,9.25119
1,Normal,1552642521237,-0.68474,-0.27773,10.18493
1,Normal,1552642521638,-0.09577,-0.00479,9.11233
1,Normal,1552642522038,-0.14365,-0.16281,9.68215
1,Normal,1552642522437,-0.51236,-0.08619,10.49618
1,Normal,1552642522836,-0.00958,0.02873,10.07001
1,Normal,1552642523237,-0.14365,0.02394,9.18416
1,Normal,1552642523637,-0.6177,-0.09098,9.55287
1,Normal,1552642524037,-0.4118,-0.15802,10.46266
1,Normal,1552642524435,0.01437,0.06225,10.29507
1,Normal,1552642524837,-0.17717,0.01915,9.165
1,Normal,1552642525237,-0.59376,-0.07183,9.4954
1,Normal,1552642525637,-0.45011,-0.18196,10.42914
1,Normal,1552642526038,-0.00479,0.02394,10.31422
1,Normal,1552642526439,-0.16759,0.0431,9.77313
1,Normal,1552642526837,-0.56503,-0.09577,9.45231
1,Normal,1552642527239,-0.65122,-0.25857,10.08917
1,Normal,1552642527638,-0.24421,0.0431,9.22725
1,Normal,1552642528039,-0.10056,-0.08619,9.27514
1,Normal,1552642528439,-0.15802,-0.21069,9.77792
1,Normal,1552642528837,-0.39744,-0.15802,10.46745
1,Normal,1552642529236,-0.1245,-0.01915,10.5297
1,Normal,1552642529636,-0.11013,-0.13408,9.63427
1,Normal,1552642530036,-0.20111,0.04788,9.15064
1,Normal,1552642530436,-0.58897,-0.09098,9.5385
1,Normal,1552642530837,-0.64165,-0.25857,10.30943
1,Normal,1552642531237,-0.25379,-0.0814,10.50576
1,Normal,1552642531637,-0.03352,0.03831,9.89284
1,Normal,1552642532036,-0.14365,0.00958,9.32781
1,Normal,1552642532438,-0.31125,0.05746,9.06924
1,Normal,1552642532838,-0.62728,-0.07661,10.4866
1,Normal,1552642533237,-0.56982,-0.22027,10.36211
1,Normal,1552642533638,-0.17717,-0.00479,9.19373
1,Normal,1552642534037,-0.07183,-0.0814,9.25598
1,Normal,1552642534438,-0.19154,-0.25379,9.79707
1,Normal,1552642534834,-0.54109,-0.08619,10.51055
1,Normal,1552642535236,0.00958,0.02873,10.30464
1,Normal,1552642535637,-0.16281,-0.07183,9.44752
1,Normal,1552642536037,-0.28252,-0.01437,9.05487
1,Normal,1552642536437,-0.57461,-0.05267,9.44752
1,Normal,1552642536837,-0.72305,-0.25379,9.94551
1,Normal,1552642537237,-0.27773,-0.07661,10.51533
1,Normal,1552642537637,-0.03352,0.02873,10.33816
1,Normal,1552642538037,-0.13408,-0.05267,9.60075
1,Normal,1552642538438,-0.249,-0.01915,10.0317
1,Normal,1552642538838,-0.62728,-0.13408,10.52491
1,Normal,1552642539237,-0.27773,-0.07661,9.47625
1,Normal,1552642539638,0.03352,-0.02873,9.06445
1,Normal,1552642540039,-0.65601,-0.18675,9.7444
1,Normal,1552642540439,-0.33519,-0.10534,10.50097
1,Normal,1552642540839,-0.06704,0.0431,9.94551
1,Normal,1552642541237,-0.21069,0.02873,9.12191
1,Normal,1552642541640,-0.64165,-0.14365,9.66779
1,Normal,1552642542039,-0.4118,-0.14365,10.46266
1,Normal,1552642542437,-0.68953,0.04788,10.14663
1,Normal,1552642542837,-0.19632,0.04788,9.16022
1,Normal,1552642543236,-0.63686,-0.15323,9.68694
1,Normal,1552642543636,-0.26336,-0.11971,10.52491
1,Normal,1552642544036,-0.17238,-0.06704,9.56244
1,Normal,1552642544437,-0.40701,-0.0431,9.11712
1,Normal,1552642544837,-0.72305,-0.22984,9.95509
1,Normal,1552642545240,-0.21069,0.03831,9.17937
1,Normal,1552642545638,-0.1245,-0.00958,9.39006
1,Normal,1552642546037,-0.5794,-0.06225,9.43316
1,Normal,1552642546438,-0.30646,-0.05746,10.52491
1,Normal,1552642546838,-0.16759,-0.04788,9.41879
1,Normal,1552642547238,-0.56024,-0.06704,10.54885
1,Normal,1552642547640,-0.37828,-0.15323,9.67257
1,Normal,1552642548037,-0.04788,-0.07183,9.11712
1,Normal,1552642548437,-0.33998,-0.2873,10.20888
1,Normal,1552642548837,-0.76614,0.05746,10.37168
1,Normal,1552642549238,-0.20111,0.0431,9.22246
1,Normal,1552642549636,-0.13408,-0.09098,9.58638
1,Normal,1552642550037,-0.27294,-0.11013,10.51533
1,Normal,1552642550434,-0.23463,-0.06225,9.22246
1,Normal,1552642550837,-0.67995,-0.18196,9.72525
1,Normal,1552642551236,-0.18196,-0.05746,10.53928
1,Normal,1552642551637,-0.31603,0.02873,9.06924
1,Normal,1552642552037,-0.62728,-0.29688,10.32859
1,Normal,1552642552438,-0.05267,0.03831,9.83538
1,Normal,1552642552837,-0.50757,-0.0814,9.35175
1,Normal,1552642553239,-0.27294,-0.11492,10.5297
1,Normal,1552642553635,-0.2059,0.03352,9.14106
1,Normal,1552642554037,-0.49799,-0.19632,10.42435
1,Normal,1552642554438,-0.13886,-0.09577,9.50019
1,Normal,1552642554837,-0.52672,-0.07183,10.5297
1,Normal,1552642555235,-0.50757,-0.21069,10.40041
1,Normal,1552642555637,-0.13886,-0.03352,9.38527
1,Normal,1552642556037,-0.67516,-0.05746,10.52012
1,Normal,1552642556437,-0.27294,-0.01915,9.06445
1,Normal,1552642556836,-0.72305,-0.29209,10.16099
1,Normal,1552642557236,-0.05267,0.02873,9.84496
1,Normal,1552642557638,-0.48842,-0.07661,9.28471
1,Normal,1552642558037,-0.63207,-0.249,10.31901
1,Normal,1552642558438,0.00479,0.05746,10.02692
1,Normal,1552642558836,-0.25379,0.02394,9.0836
1,Normal,1552642559237,-0.73263,-0.26815,10.04128
1,Normal,1552642559637,-0.12929,-0.01915,9.165
1,Normal,1552642560037,-0.11492,-0.00958,9.3326
1,Normal,1552642560434,-0.60813,-0.10056,9.55765
1,Normal,1552642560838,-0.30646,-0.07661,9.55765
1,Normal,1552642561237,-0.02873,0.03831,9.17458
1,Normal,1552642561637,-0.26815,0.00479,10.02213
1,Normal,1552642562039,-0.67516,-0.21548,10.50576
1,Normal,1552642562438,-0.2873,-0.05746,9.4954
1,Normal,1552642562837,-0.00958,-0.01915,9.07402
1,Normal,1552642563237,-0.12929,-0.14365,9.71088
1,Normal,1552642563637,-0.31603,-0.05746,10.53449
1,Normal,1552642564037,-0.02873,0.06704,10.04128
1,Normal,1552642564437,-0.11971,0.00958,9.23683
1,Normal,1552642564837,-0.51715,-0.0814,9.33739
1,Normal,1552642565235,-0.69911,-0.26336,10.08438
1,Normal,1552642565639,-0.21069,-0.05746,10.51055
1,Normal,1552642566037,-0.13886,-0.06225,9.50977
1,Normal,1552642566435,-0.28252,0.00479,9.08839
1,Normal,1552642566837,-0.58897,-0.04788,9.44752
1,Normal,1552642567238,-0.72784,-0.22984,10.43872
1,Normal,1552642567638,-0.40223,-0.12929,10.45787
1,Normal,1552642568038,-0.14844,-0.02394,9.14585
1,Normal,1552642568440,-0.16759,-0.03352,9.39485
1,Normal,1552642568837,-0.29688,-0.00479,10.08917
1,Normal,1552642569237,-0.64643,-0.09577,10.50576
1,Normal,1552642569637,-0.18196,-0.06225,9.45231
1,Normal,1552642570037,-0.53151,-0.07183,9.34696
1,Normal,1552642570434,-0.39744,-0.249,10.35732
1,Normal,1552642570836,-0.01437,0.03831,10.17057
1,Normal,1552642571238,-0.30167,-0.02394,9.03572
1,Normal,1552642571637,-0.73263,-0.26336,9.84975
1,Normal,1552642572038,-0.27294,-0.10534,10.52491
1,Normal,1552642572438,-0.16759,-0.05267,9.54808
1,Normal,1552642572838,-0.46926,-0.06225,10.46266
1,Normal,1552642573237,-0.7039,-0.27294,10.14663
1,Normal,1552642573637,-0.15323,-0.0431,10.51055
1,Normal,1552642574038,-0.59855,-0.10056,9.60075
1,Normal,1552642574438,-0.55067,-0.11492,10.50097
1,Normal,1552642574838,-0.69911,-0.02394,10.47224
1,Normal,1552642575241,-0.16281,-0.06225,9.50977
1,Normal,1552642575635,-0.71826,-0.00479,9.04051
1,Normal,1552642576038,-0.64165,-0.13886,9.68215
1,Normal,1552642576436,-0.38307,-0.13408,10.49618
1,Normal,1552642576838,-0.0431,0.00958,10.41957
1,Normal,1552642577237,-0.1245,-0.00479,9.2895
1,Normal,1552642577637,-0.52194,-0.08619,9.35654
1,Normal,1552642578037,-0.72305,-0.25379,9.80665
1,Normal,1552642578437,-0.57461,-0.21069,10.39084
1,Normal,1552642578838,-0.28252,-0.10534,9.33739
1,Normal,1552642579239,-0.04788,-0.05267,9.17937
1,Normal,1552642579638,-0.11492,-0.18675,9.7444
1,Normal,1552642580038,-0.48842,-0.16281,10.48182
1,Normal,1552642580438,-0.08619,-0.03352,10.4866
1,Normal,1552642580837,-0.0814,0.02873,9.80186
1,Normal,1552642581238,-0.13886,0.01915,9.21289
1,Normal,1552642581639,-0.49321,-0.09577,9.30866
1,Normal,1552642582041,-0.63686,-0.17717,9.73961
1,Normal,1552642582437,-0.71347,-0.28252,10.0748
1,Normal,1552642582836,-0.42617,-0.17238,10.46745
1,Normal,1552642583238,-0.17717,-0.05267,10.54885
1,Normal,1552642583637,-0.1245,-0.03352,9.62469
1,Normal,1552642584037,-0.31125,0.00479,9.04529
1,Normal,1552642584436,-0.59855,-0.09098,9.50019
1,Normal,1552642584837,-0.71826,-0.2873,10.28549
1,Normal,1552642585239,-0.11971,-0.0431,9.36612
1,Normal,1552642585638,-0.02394,-0.02873,9.14585
1,Normal,1552642586035,-0.1245,0.02873,9.71088
1,Normal,1552642586437,-0.39265,-0.16281,10.48182
1,Normal,1552642586838,-0.12929,-0.02873,10.51533
1,Normal,1552642587237,-0.10534,0.03352,9.67736
1,Normal,1552642587637,-0.23463,0.03352,9.16979
1,Normal,1552642588037,-0.55545,-0.06704,9.37569
1,Normal,1552642588435,-0.69432,-0.24421,10.20888
1,Normal,1552642588837,-0.27773,-0.10534,10.51533
1,Normal,1552642589237,-0.06225,0.03831,9.87369
1,Normal,1552642589636,-0.21548,0.0431,9.15064
1,Normal,1552642590039,-0.59855,-0.07183,9.54808
1,Normal,1552642590435,-0.49799,-0.19632,10.39084
1,Normal,1552642590837,-0.14844,-0.04788,10.51055
1,Normal,1552642591235,-0.11013,-0.01437,9.34218
1,Normal,1552642591637,-0.53151,-0.10056,10.5297
1,Normal,1552642592037,-0.05267,0.06225,9.80186
1,Normal,1552642592438,-0.54109,-0.05267,9.35654
1,Normal,1552642592836,-0.61292,-0.11013,10.54885
1,Normal,1552642593238,-0.17717,0.05267,9.14106
1,Normal,1552642593638,-0.70868,-0.2873,10.04128
1,Normal,1552642594038,-0.01437,0.04788,10.16578
1,Normal,1552642594436,-0.40701,-0.04788,9.10275
1,Normal,1552642594837,-0.49321,-0.19154,10.42435
1,Normal,1552642595234,-0.03831,0.02873,9.91678
1,Normal,1552642595636,-0.40701,-0.02394,9.0836
1,Normal,1552642596037,-0.57461,-0.25379,10.36211
1,Normal,1552642596436,-0.01915,0.03352,9.99819
1,Normal,1552642596837,-0.3735,-0.03831,9.06445
1,Normal,1552642597237,-0.62728,-0.23942,10.34774
1,Normal,1552642597637,-0.0431,0.00958,9.85453
1,Normal,1552642598037,-0.48363,-0.05746,9.2895
1,Normal,1552642598444,-0.30646,-0.02394,9.59596
1,Normal,1552642598838,-0.09577,-0.06225,9.28471
1,Normal,1552642599238,-0.45969,-0.18196,10.45787
1,Normal,1552642599639,-0.01437,0.04788,9.99819
1,Normal,1552642600041,-0.36392,-0.02394,9.05966
1,Normal,1552642600436,-0.33519,-0.25379,10.23761
1,Normal,1552642600839,-0.67995,0.05267,10.0748
1,Normal,1552642601237,-0.35913,-0.01437,9.01178
1,Normal,1552642601640,-0.72305,-0.26336,10.07001
1,Normal,1552642602041,-0.12929,-0.02873,10.53449
1,Normal,1552642602437,-0.12929,0.00479,9.27035
1,Normal,1552642602836,-0.54109,-0.07183,9.38048
1,Normal,1552642603237,-0.63207,-0.22984,10.33816
1,Normal,1552642603637,-0.06704,0.00479,10.43393
1,Normal,1552642604038,-0.15323,0.02873,9.19373
1,Normal,1552642604437,-0.60334,-0.10534,9.54329
1,Normal,1552642604837,-0.31125,-0.08619,9.54329
1,Normal,1552642605239,-0.62728,-0.01915,9.09797
1,Normal,1552642605638,-0.22027,-0.30646,9.92157
1,Normal,1552642606038,-0.63686,-0.10056,10.52012
1,Normal,1552642606436,-0.32561,-0.10056,9.55765
1,Normal,1552642606837,-0.42138,-0.03352,9.13627
1,Normal,1552642607238,-0.68474,-0.29688,10.17057
1,Normal,1552642607639,-0.15802,-0.05267,10.53928
1,Normal,1552642608038,-0.09577,0.00479,9.27993
1,Normal,1552642608438,-0.55545,-0.07183,9.37091
1,Normal,1552642608836,-0.63686,-0.25379,10.38126
1,Normal,1552642609237,-0.00958,0.02873,10.36689
1,Normal,1552642609637,-0.21069,0.00958,9.11712
1,Normal,1552642610037,-0.7039,-0.27773,9.81144
1,Normal,1552642610435,-0.23942,-0.07661,10.51055
1,Normal,1552642610836,-0.12929,-0.11013,9.30866
1,Normal,1552642611237,-0.60334,-0.09098,9.55287
1,Normal,1552642611635,-0.33519,-0.11971,10.4866
1,Normal,1552642612037,-0.00958,-0.03831,9.08839
1,Normal,1552642612438,-0.27294,-0.2873,10.0317
1,Normal,1552642612837,-0.64643,-0.09577,10.52012
1,Normal,1552642613239,-0.27773,-0.07183,9.46667
1,Normal,1552642613640,-0.51715,-0.09577,9.29429
1,Normal,1552642614040,-0.66559,-0.26815,10.29986
1,Normal,1552642614438,-0.07661,-0.24421,10.4483
1,Normal,1552642614837,-0.11492,0.00958,9.22725
1,Normal,1552642615240,-0.56982,-0.06225,9.414
1,Normal,1552642615637,-0.51236,-0.21548,10.45308
1,Normal,1552642616037,-0.03831,0.03831,10.42435
1,Normal,1552642616436,-0.11013,0.00958,9.29908
1,Normal,1552642616837,-0.45969,-0.06225,9.2081
1,Normal,1552642617237,-0.69911,-0.23942,9.80665
1,Normal,1552642617637,-0.30167,-0.10056,10.51533
1,Normal,1552642618037,-0.09577,0.00958,9.75398
1,Normal,1552642618437,-0.27773,-0.01437,9.07881
1,Normal,1552642618839,-0.62728,-0.13886,10.51533
1,Normal,1552642619237,-0.43096,-0.15802,9.73004
1,Normal,1552642619639,-0.27294,0.03352,9.0836
1,Normal,1552642620038,-0.60334,-0.08619,9.54329
1,Normal,1552642620435,-0.44532,-0.08619,9.14585
1,Normal,1552642620836,-0.68953,-0.25857,10.38605
1,Normal,1552642621237,-0.12929,-0.00479,9.32302
1,Normal,1552642621635,-0.11013,-0.07183,9.29908
1,Normal,1552642622035,-0.72784,-0.249,9.95509
1,Normal,1552642622437,-0.2873,-0.07183,10.5297
1,Normal,1552642622836,-0.01437,0.02394,10.37647
1,Normal,1552642623237,-0.13408,-0.05746,9.39964
1,Normal,1552642623637,-0.39744,-0.03831,9.09318
1,Normal,1552642624037,-0.67995,-0.20111,9.74919
1,Normal,1552642624437,-0.35434,-0.11492,10.51533
1,Normal,1552642624837,-0.03352,0.02394,10.40041
1,Normal,1552642625237,-0.14365,-0.0431,9.57202
1,Normal,1552642625636,-0.52194,-0.10056,10.52491
1,Normal,1552642626038,-0.62249,0.0814,10.05565
1,Normal,1552642626437,-0.11971,0.03352,9.11233
1,Normal,1552642626838,-0.12929,-0.05746,9.52892
1,Normal,1552642627238,-0.62249,-0.25857,10.33337
1,Normal,1552642627638,-0.26815,-0.09098,10.49139
1,Normal,1552642628037,-0.01437,0.03831,10.00776
1,Normal,1552642628438,-0.09577,-0.00958,9.32302
1,Normal,1552642628839,-0.3304,-0.00479,9.05487
1,Normal,1552642629238,-0.56982,-0.07183,9.44273
1,Normal,1552642629637,-0.72305,-0.27773,9.89284
1,Normal,1552642630036,-0.39265,-0.13886,10.47224
1,Normal,1552642630436,-0.2059,-0.07183,10.51055
1,Normal,1552642630837,-0.04788,0.06225,9.98861
1,Normal,1552642631237,-0.10056,-0.02873,9.34218
1,Normal,1552642631636,-0.44053,-0.06225,9.08839
1,Normal,1552642632036,-0.69432,-0.2059,9.79707
1,Normal,1552642632435,-0.32082,-0.11013,10.50576
1,Normal,1552642632837,0.00958,-0.28252,9.04051
1,Normal,1552642633238,-0.13408,-0.19154,9.75877
1,Normal,1552642633638,-0.55067,-0.0814,10.50097
1,Normal,1552642634038,-0.02873,0.02873,10.00297
1,Normal,1552642634437,-0.18196,0.02873,9.17458
1,Normal,1552642634838,-0.5794,-0.08619,9.40442
1,Normal,1552642635238,-0.70868,-0.2873,10.23282
1,Normal,1552642635638,-0.249,-0.07661,10.51055
1,Normal,1552642636037,-0.10056,-0.02873,9.62469
1,Normal,1552642636437,-0.22984,0.01437,9.10275
1,Normal,1552642636839,-0.58419,-0.06225,9.50977
1,Normal,1552642637237,-0.5363,-0.22984,10.44351
1,Normal,1552642637637,-0.11971,-0.02873,10.52491
1,Normal,1552642638037,-0.15323,-0.05746,9.414
1,Normal,1552642638437,-0.30167,-0.28252,10.1179
1,Normal,1552642638838,-0.6177,-0.11971,10.5297
1,Normal,1552642639238,0.00958,0.03831,10.20888
1,Normal,1552642639638,-0.1245,-0.0814,9.44273
1,Normal,1552642640039,-0.23942,0.00479,9.09797
1,Normal,1552642640439,-0.52194,-0.08619,9.31823
1,Normal,1552642640839,-0.67516,-0.18675,9.73004
1,Normal,1552642641238,-0.51236,-0.23463,10.40999
1,Normal,1552642641638,-0.25857,-0.09577,10.51533
1,Normal,1552642642040,0.00479,0.06225,10.14184
1,Normal,1552642642437,-0.11013,-0.03352,9.35175
1,Normal,1552642642835,-0.3735,-0.01915,9.06924
1,Normal,1552642643236,-0.63686,-0.16759,9.663
1,Normal,1552642643637,-0.46926,-0.18675,10.45308
1,Normal,1552642644037,-0.13886,-0.0431,10.50576
1,Normal,1552642644437,-0.16281,-0.06225,9.52892
1,Normal,1552642644838,-0.27773,-0.27773,10.04607
1,Normal,1552642645238,-0.5794,-0.07183,10.52012
1,Normal,1552642645637,-0.73741,-0.26336,10.15141
1,Normal,1552642646037,-0.29688,-0.09577,9.38048
1,Normal,1552642646437,0.01915,0.03352,9.03093
1,Normal,1552642646838,-0.11013,-0.02394,9.64384
1,Normal,1552642647237,-0.49321,-0.16759,10.44351
1,Normal,1552642647638,-0.73741,0.03352,10.39084
1,Normal,1552642648037,-0.29209,-0.05746,9.44273
1,Normal,1552642648437,-0.35913,-0.04788,9.04529
1,Normal,1552642648839,-0.64643,-0.22027,9.73961
1,Normal,1552642649238,-0.34477,-0.11013,10.47224
1,Normal,1552642649637,0.00479,0.02873,10.32859
1,Normal,1552642650037,-0.11492,0.00958,9.31823
1,Normal,1552642650437,-0.47884,-0.0431,9.26556
1,Normal,1552642650835,-0.69432,-0.26336,9.84975
1,Normal,1552642651236,-0.29688,-0.0814,10.50576
1,Normal,1552642651635,-0.03352,-0.00958,10.37647
1,Normal,1552642652038,-0.56982,-0.0814,9.48104
1,Normal,1552642652435,-0.34477,-0.03352,9.02614
1,Normal,1552642652835,-0.62249,-0.15323,9.663
1,Normal,1552642653238,-0.34477,-0.00479,9.65821
1,Normal,1552642653642,-0.31125,-0.00479,9.03093
1,Normal,1552642654038,-0.67995,-0.2059,9.73482
1,Normal,1552642654437,-0.29688,-0.09098,10.54885
1,Normal,1552642654839,-0.06225,0.00958,9.75877
1,Normal,1552642655239,-0.27294,-0.00479,9.10754
